seller_id,seller_state,delivered_orders,gmv,avg_delivery_delay_days,avg_review_score,late_delivery_rate,severe_delay_rate,poor_review_rate,sla_risk_score
f457c46070d02cadd8a68551231220dd,PR,195,22449.01,-12.184615384615384,3.8737113402061856,0.0564102564102564,0.0307692307692307,0.2,6446.895179487178
0241d4d5d36f10f80c644447315af0bd,PR,238,38251.60999999999,-12.995798319327733,4.352320675105485,0.0462184873949579,0.0168067226890756,0.1050420168067226,6428.842016806722
5058e8c1e82653974541e83690655b4a,SP,62,12821.459999999995,-16.370967741935484,3.2459016393442623,0.1129032258064516,0.0806451612903225,0.3064516129032258,6410.729999999999
7aa4334be125fcdd2ba64b3180029f14,SP,214,20330.52,-9.4392523364486,4.131455399061033,0.116822429906542,0.0560747663551401,0.1401869158878504,6365.162803738317
c70c1b0d8ca86052f45a432a38b73958,SP,260,40190.56,-8.988461538461538,4.368217054263566,0.0538461538461538,0.0153846153846153,0.0884615384615384,6337.742153846153
de23c3b98a88888289c6f5cc1209054a,SP,161,28579.859999999997,-10.397515527950311,4.291925465838509,0.0745341614906832,0.0372670807453416,0.1055900621118012,6213.01304347826
165fc07beebdcb6190fba8a06db2a449,PR,50,19081.43,-11.48,3.8,0.08,0.02,0.22,6106.0576
729f06993dac8e860d4f02d7088ca48a,SP,94,24798.27,-10.808510638297872,4.21505376344086,0.0957446808510638,0.0425531914893617,0.1063829787234042,6067.661808510639
1c68394e931a64f90ea236c5ea590300,PR,142,27729.160000000003,-15.309859154929578,3.904929577464789,0.0352112676056338,0.0211267605633802,0.1619718309859155,6053.549014084509
834f3294fba9f932f56edc879193f925,SP,66,44207.42,-9.56060606060606,4.545454545454546,0.0606060606060606,0.0303030303030303,0.0454545454545454,6028.284545454545
70eea00b476a314817cefde4aad4f89a,SP,106,34149.66,-12.075471698113208,4.40952380952381,0.0660377358490566,0.0377358490566037,0.0660377358490566,5798.99886792453
05f51e13da97139648b8125c31e5f51b,MG,57,14988.96,-9.842105263157896,4.228070175438597,0.1578947368421052,0.087719298245614,0.1403508771929824,5785.2126315789465
dc317f341ab0e22f39acbd9dbf9b4a1f,RS,55,22570.13,-14.981818181818182,4.1454545454545455,0.0545454545454545,0.0363636363636363,0.1636363636363636,5745.124
4c2b230173bb36f9b240f2b8ac11786e,SP,258,18828.71,-8.062015503875969,3.9763779527559056,0.0930232558139534,0.0271317829457364,0.1782945736434108,5619.421201550387
ea566164622c6b439516ab18062c42cd,SP,50,11167.98,-8.1,3.78,0.18,0.08,0.24,5583.99
972d0f9cf61b499a4812cf0bfa3ad3c4,SC,81,10011.15,-9.765432098765432,3.0253164556962027,0.1111111111111111,0.037037037037037,0.4074074074074074,5561.75
4a3ccda38b2129705f3fb522db62ca31,SP,64,17508.809999999998,-11.328125,3.9296875,0.0625,0.046875,0.203125,5471.503124999999
44073f8b7e41514de3b7815dd0237f4f,DF,142,21519.49,-15.985915492957746,3.74468085106383,0.0352112676056338,0.0140845070422535,0.204225352112676,5455.645352112675
a888faf2d1baececa6baf9c3d603ee1f,PR,53,18672.75,-10.679245283018869,4.09433962264151,0.0943396226415094,0.0377358490566037,0.1509433962264151,5284.740566037735
213b25e6f54661939f11710a6fddb871,SP,152,18486.959999999995,-11.532894736842104,3.814569536423841,0.0657894736842105,0.0131578947368421,0.2039473684210526,5229.863684210525
440dd6ab244315c632130ecfb63827b1,SP,91,15135.68,-11.285714285714286,3.89010989010989,0.1318681318681318,0.0549450549450549,0.1538461538461538,5156.11076923077
75d34ebb1bd0bd7dde40dd507b8169c3,BA,57,13969.770000000002,-16.403508771929825,3.929824561403509,0.1228070175438596,0.0526315789473684,0.1929824561403508,5146.757368421053
a7f13822ceb966b076af67121f87b063,SP,73,14980.43,-16.410958904109588,3.4027777777777777,0.0410958904109589,0.0273972602739726,0.273972602739726,5130.284246575342
229c3efbfb0ea2058de4ccdfbc3d784a,MG,118,17779.71,-12.627118644067796,3.623931623931624,0.0169491525423728,0.0169491525423728,0.2542372881355932,5122.967288135593
eeb6de78f79159600292e314a77cbd18,SC,82,46506.89,-16.878048780487806,4.439024390243903,0.0365853658536585,0.0121951219512195,0.0609756097560975,5104.414756097561
c33847515fa6305ce6feb1e818569f13,SC,114,19894.26,-15.535087719298245,3.850877192982456,0.0350877192982456,0.0087719298245614,0.2105263157894736,5060.820526315791
00ee68308b45bc5e2660cd833c3f81cc,SP,135,23440.66,-10.792592592592593,4.298507462686567,0.074074074074074,0.0296296296296296,0.1111111111111111,5035.401037037036
adbc26658d6c7b4b6219f9d934598091,PR,88,13692.249999999998,-8.261363636363637,4.125,0.1363636363636363,0.0681818181818181,0.1590909090909091,4978.999999999999
a673821011d0cec28146ea42f5ab767f,SP,125,15928.04,-9.136,4.037190082644628,0.104,0.056,0.152,4969.5484799999995
9f505651f4a6abe901a56cdc21508025,SP,393,31862.590000000007,-10.806615776081426,4.366666666666666,0.0407124681933842,0.0203562340966921,0.094147582697201,4945.592849872774
2e90cb1677d35cfe24eef47d441b7c87,SP,127,16782.16,-10.385826771653544,4.118110236220472,0.1259842519685039,0.0236220472440944,0.1417322834645669,4889.290708661418
ce7d1888639e6fb06b2749cbfdac1ff7,MG,78,14876.54,-12.192307692307692,4.166666666666667,0.0897435897435897,0.0641025641025641,0.1666666666666666,4768.121794871794
7299e27ed73d2ad986de7f7c77d919fa,MG,335,40911.93,-12.537313432835822,4.429850746268657,0.0417910447761194,0.008955223880597,0.0656716417910447,4762.881402985075
dbc22125167c298ef99da25668e1011f,MG,394,40616.55,-13.692893401015228,4.320610687022901,0.0253807106598984,0.015228426395939,0.0761421319796954,4742.0337563451785
004c9cd9d87a3c30c522c48c4fc07416,SP,156,23094.02,-11.724358974358974,4.162337662337662,0.0641025641025641,0.0256410256410256,0.1153846153846153,4737.234871794872
6973a06f484aacf400ece213dbf3d946,SP,89,11706.59,-7.617977528089888,3.75,0.146067415730337,0.0449438202247191,0.2134831460674157,4735.24988764045
e5a38146df062edaf55c38afa99e42dc,SP,120,17156.429999999997,-10.591666666666669,3.983193277310925,0.075,0.0333333333333333,0.1666666666666666,4718.018249999999
cfb1a033743668a192316f3c6d1d2671,SP,143,15970.7,-11.237762237762238,4.038732394366197,0.0979020979020979,0.0349650349650349,0.1608391608391608,4690.695104895104
d05ae8f7a5bd1d2a690a44cd079e4e27,RJ,77,14385.65,-11.25974025974026,3.8947368421052633,0.0649350649350649,0.0519480519480519,0.2077922077922078,4670.665584415584
a3e9a2c700480d9bb01fba070ba80a0e,SP,129,16240.830000000002,-10.178294573643411,4.003937007874016,0.0930232558139534,0.0310077519379844,0.1627906976744186,4658.222558139536
a3a38f4affed601eb87a97788c949667,SC,251,31479.28000000001,-14.689243027888446,4.401606425702811,0.0438247011952191,0.0239043824701195,0.0796812749003984,4640.371952191236
6fd52c528dcb38be2eea044946b811f8,SP,67,8881.58,-10.791044776119405,3.393939393939394,0.1343283582089552,0.0298507462686567,0.3582089552238806,4639.631343283581
e5a3438891c0bfdb9394643f95273d8e,SP,216,10830.7,-6.527777777777778,3.9953488372093022,0.1574074074074074,0.0972222222222222,0.1712962962962963,4613.075925925927
c31eff8334d6b3047ed34bebd4d62c36,SP,120,15350.849999999997,-10.25,3.8739495798319328,0.1166666666666666,0.0083333333333333,0.175,4605.254999999999
99eaacc9e6046db1c82b163c5f84869f,SP,63,13723.94,-8.793650793650794,4.0,0.1111111111111111,0.0476190476190476,0.1746031746031746,4574.6466666666665
5343d0649eca2a983820bfe93fc4d17e,SP,70,12194.09,-13.128571428571428,3.869565217391304,0.1,0.0428571428571428,0.2285714285714285,4529.233428571429
7040e82f899a04d1b434b795a43b4617,SP,208,12336.96,-10.288461538461538,3.650485436893204,0.0769230769230769,0.0336538461538461,0.2548076923076923,4507.735384615384
0c8380b62e38e8a1e6adbeba7eb9688c,MG,180,21300.74,-11.85,4.073033707865169,0.05,0.0277777777777777,0.1333333333333333,4496.822888888889
c3cfdc648177fdbbbb35635a37472c53,PR,278,49127.810000000005,-16.18345323741007,4.469314079422382,0.014388489208633,0.0,0.0755395683453237,4417.968525179856
87142160b41353c4e5fca2360caf6f92,RS,305,38314.31,-14.99672131147541,4.40625,0.0393442622950819,0.0131147540983606,0.0622950819672131,4396.724098360655
48162d548f5b1b11b9d29d1e01f75a61,SP,66,22151.83,-13.303030303030305,3.984848484848485,0.0151515151515151,0.0151515151515151,0.1666666666666666,4363.239242424243
2138ccb85b11a4ec1e37afbd1c8eda1f,SP,388,17991.89,-12.59020618556701,3.956072351421189,0.0463917525773195,0.0283505154639175,0.1649484536082474,4312.4890979381435
fffd5413c0700ac820c7069d66d98c89,SP,57,11125.299999999996,-11.228070175438596,3.892857142857143,0.1228070175438596,0.0526315789473684,0.2105263157894736,4293.97543859649
dd7ddc04e1b6c2c614352b383efe2d36,SP,121,12025.179999999998,-7.826446280991736,3.875,0.1239669421487603,0.0495867768595041,0.1818181818181818,4273.411074380165
527801b552d0077ffd170872eb49683b,SP,90,20005.36,-11.322222222222225,4.47191011235955,0.1,0.0333333333333333,0.0777777777777777,4223.353777777778
056b4ada5bbc2c50cc7842547dda6b51,RJ,64,13485.789999999995,-12.453125,4.2063492063492065,0.109375,0.078125,0.125,4214.309374999999
96493fab2fbb13a14d0c0e8772eef5c3,SP,63,20181.23,-10.126984126984128,4.064516129032258,0.0634920634920634,0.0,0.1428571428571428,4164.380793650794
ce248b21cb2adc36282ede306b7660e5,SC,64,15455.2,-10.46875,4.234375,0.078125,0.0625,0.125,4105.287499999999
ef506c96320abeedfb894c34db06f478,SP,316,14648.8,-11.091772151898734,3.961783439490446,0.0791139240506329,0.0379746835443038,0.1613924050632911,4079.4126582278486
1a3df491d1c4f1589fc2b934ada68bf2,SC,160,26550.63,-13.10625,4.271875,0.0375,0.01875,0.09375,3982.5945
54a1852d1b8f10312c55e906355666ee,SP,198,20418.03,-10.974747474747474,4.355329949238579,0.0757575757575757,0.0353535353535353,0.0808080808080808,3918.6118181818183
5c243662ce92d84573bfaff24c3e3700,SP,98,34637.66,-13.63265306122449,4.144329896907217,0.010204081632653,0.0,0.1020408163265306,3887.900612244898
41b39e28db005d9731d9d485a83b4c38,SP,187,20064.519999999997,-17.983957219251337,4.179144385026738,0.0481283422459893,0.0213903743315508,0.1229946524064171,3862.6883422459887
76d64c4aca3a7baf218bf93ef7fa768d,PR,64,20455.29,-15.109375,4.2265625,0.03125,0.015625,0.140625,3835.366875
bfd27a966d91cfaafdb25d076585f0da,SP,114,21861.410000000003,-15.473684210526317,4.31858407079646,0.0526315789473684,0.0175438596491228,0.1052631578947368,3835.335087719299
09f952a5f58d2285b0372551ae8f9b01,SP,50,13346.46,-11.8,3.84,0.06,0.04,0.18,3737.008800000001
0adac9fbd9a2b63cccaac4f8756c1ca8,SP,106,17955.499999999996,-10.91509433962264,4.09433962264151,0.0566037735849056,0.0283018867924528,0.1226415094339622,3726.613207547169
048c2757535328e0d7dac690ad3c0aae,SP,50,10312.41,-10.0,4.244897959183674,0.12,0.1,0.14,3712.4676
70c27847eca8195c983ed7e798c56743,RJ,77,13529.18,-11.753246753246753,4.233766233766234,0.0649350649350649,0.0259740259740259,0.1818181818181818,3689.7763636363634
3b15288545f8928d3e65a8f949a28291,SP,101,16164.88,-11.445544554455443,4.08,0.0693069306930693,0.0396039603960396,0.1188118811881188,3681.1112871287137
6d66611d7c44cc30ce351abc49a68421,SP,164,16645.26,-11.097560975609756,3.969135802469136,0.0548780487804878,0.0121951219512195,0.1524390243902439,3653.8375609756094
1d8dbc4f32378d715c717c1c1fc57bae,PR,91,13291.14,-11.54945054945055,4.056179775280899,0.0879120879120879,0.0439560439560439,0.1428571428571428,3651.412087912088
bbad7e518d7af88a0897397ffdca1979,SP,68,5741.24,-9.382352941176473,3.1791044776119404,0.1617647058823529,0.0735294117647058,0.3970588235294117,3630.49
b499c00f28f4b7069ff6550af8c1348a,SP,147,12665.78,-11.408163265306122,4.2312925170068025,0.1292517006802721,0.0544217687074829,0.1020408163265306,3618.7942857142857
0be8ff43f22e456b4e0371b2245e4d01,SP,156,13844.490000000003,-11.737179487179487,4.032051282051282,0.0641025641025641,0.0192307692307692,0.173076923076923,3549.8692307692313
128639473a139ac0f3e5f5ade55873a5,PR,527,21475.54000000001,-12.246679316888043,4.213051823416507,0.0417457305502846,0.0189753320683111,0.1043643263757115,3545.297874762811
79ebd9a61bac3eaf882805ed4ecfa12a,PR,133,18730.52,-12.300751879699249,4.052631578947368,0.0451127819548872,0.0075187969924812,0.1353383458646616,3520.7744360902257
48436dade18ac8b2bce089ec2a041202,SP,134,14662.01,-9.694029850746269,4.104477611940299,0.0746268656716417,0.0373134328358208,0.126865671641791,3501.37552238806
ef0ace09169ac090589d85746e3e036f,RJ,128,18404.78,-11.3046875,4.3984375,0.078125,0.03125,0.078125,3450.89625
8b28d096634035667e8263d57ba3368c,SP,139,11533.04,-10.410071942446043,4.014598540145985,0.1079136690647482,0.0431654676258992,0.1438848920863309,3401.831942446043
c003204e1ab016dfa150abc119207b24,SP,195,29618.46,-11.528205128205128,4.466666666666667,0.0512820512820512,0.0153846153846153,0.0461538461538461,3341.569846153846
b1fc4f64df5a0e8b6913ab38803c57a9,RJ,107,10140.990000000002,-9.841121495327103,3.857142857142857,0.1214953271028037,0.0,0.205607476635514,3317.146261682243
94144541854e298c2d976cb893b81343,RS,68,18715.65,-14.279411764705882,4.253731343283582,0.0441176470588235,0.0147058823529411,0.1176470588235294,3302.7617647058823
2c9e548be18521d1c43cde1c582c6de8,SP,124,8470.09,-6.604838709677419,4.131147540983607,0.1532258064516129,0.1048387096774193,0.1290322580645161,3278.744516129032
5f2684dab12e59f83bef73ae57724e45,SP,67,9980.72,-11.07462686567164,3.791044776119403,0.0597014925373134,0.0298507462686567,0.2388059701492537,3277.2513432835817
c8b0e2b0a7095e5d8219575d5e7e1181,SP,84,13657.34,-10.821428571428571,4.0843373493975905,0.0714285714285714,0.0238095238095238,0.1428571428571428,3251.747619047619
18a349e75d307f4b4cc646a691ed4216,SP,109,9315.87,-14.568807339449542,3.6018518518518516,0.055045871559633,0.0275229357798165,0.2660550458715596,3247.734495412844
e24fc9fcd865784fb25705606fe3dfe7,SP,51,13780.71,-13.784313725490197,4.1568627450980395,0.0784313725490196,0.0392156862745098,0.1176470588235294,3242.5199999999995
dd2bdf855a9172734fbc3744021ae9b9,MG,105,12599.01,-23.00952380952381,3.871287128712871,0.0571428571428571,0.0285714285714285,0.1714285714285714,3239.7454285714284
